Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
explanation_noTimeToExplain_ff3cb582	n	You set the ship on auto-pilot and move away from the controls.	game/script/script.rpy	1561	n "[what]"
explanation_noTimeToExplain_181f644a	n	Lilith is standing there, she seems to be quite scared but is taking it pretty well all things considered.	game/script/script.rpy	1562	n "[what]"
explanation_noTimeToExplain_f187bc17	l	What just happened [name]? What is this all about?	game/script/script.rpy	1566	l "[what]"
explanation_noTimeToExplain_4defc215	l	The speed with which you said that...	game/script/script.rpy	1570	l "[what]"
explanation_noTimeToExplain_2f2df309	l	I assume we've had conversations like this a few times?	game/script/script.rpy	1571	l "[what]"
explanation_noTimeToExplain_3f31be55	n	You nod your head.	game/script/script.rpy	1572	n "[what]"
explanation_noTimeToExplain_deb4c5e2	l	Where did we go over those many times you lived through [name]?	game/script/script.rpy	1573	l "[what]"
explanation_noTimeToExplain_51740712	l	Sounds like we did quite a lot on our first date.	game/script/script.rpy	1578	l "[what]"
explanation_noTimeToExplain_2bc85cf6	n	Lilith laughs.	game/script/script.rpy	1579	n "[what]"
explanation_noTimeToExplain_5dd2ef02	l	It's a shame I don't remember anything of it though...	game/script/script.rpy	1580	l "[what]"
explanation_noTimeToExplain_2c47690d	l	What was your favourite first date?	game/script/script.rpy	1581	l "[what]"
ufo_talk_favouriteFirstDate_09b1bc6e		Filler	game/script/script.rpy	1607	"[what]"
ufo_talk_favouriteFirstDate_09b1bc6e_1		Filler	game/script/script.rpy	1609	"[what]"
ufo_talk_favouriteFirstDate_09b1bc6e_2		Filler	game/script/script.rpy	1611	"[what]"
ufo_talk_favouriteFirstDate_09b1bc6e_3		Filler	game/script/script.rpy	1613	"[what]"
ufo_talk_favouriteFirstDate_09b1bc6e_4		Filler	game/script/script.rpy	1615	"[what]"
ufo_talk_favouriteFirstDate_7b926740	l	And what was your favourite moment of your favourite first date [name]?	game/script/script.rpy	1616	l "[what]"
ufo_talk_favouriteFirstDate_82822a0c	l	...	game/script/script.rpy	1619	l "[what]"
ufo_talk_favouriteFirstDate_c6c8d03b	n	Lilith is staring right into your soul without saying a word. She somehow seems to have lost everything that made her feel human.	game/script/script.rpy	1620	n "[what]"
ufo_talk_favouriteFirstDate_82822a0c_1	l	...	game/script/script.rpy	1623	l "[what]"
ufo_talk_favouriteFirstDate_3ae1aabe	n	Once every room she was in felt more warm because of her presence, now this iron ship feels colder than ever with her silence in it.	game/script/script.rpy	1624	n "[what]"
ufo_talk_favouriteFirstDate_de357e95	n	It's almost as if she has no new dialogue for this moment.	game/script/script.rpy	1625	n "[what]"
ufo_talk_favouriteFirstDate_2932a8e2	n	In her frozen, wordless nature she seems more like a replica of the woman you once knew than the real deal.	game/script/script.rpy	1627	n "[what]"
ufo_talk_favouriteFirstDate_ff732d97	n	You have seen her die many times but this somehow feels even more wrong.	game/script/script.rpy	1628	n "[what]"
ufo_talk_favouriteFirstDate_07dc99fe	n	A fate worse than death has befallen her.	game/script/script.rpy	1629	n "[what]"
ufo_talk_favouriteFirstDate_e6fe9e38	n	Just then you hear something. Not Lilith, it's a loud beeping sound coming from the metal ship itself.	game/script/script.rpy	1631	n "[what]"
ufo_talk_favouriteFirstDate_10da6555	ship	Alert: Universal inconsistency has been detected.	game/script/script.rpy	1632	ship "[what]"
ufo_talk_favouriteFirstDate_02f9ae66	ship	Previous stabilisation attempts proved fruitless.	game/script/script.rpy	1633	ship "[what]"
ufo_talk_favouriteFirstDate_a513f875	ship	Implosion of universe is set in motion as last effort to remove inconsistency.	game/script/script.rpy	1634	ship "[what]"
ufo_talk_favouriteFirstDate_ebd3b0bb	ship	Brace yourself.	game/script/script.rpy	1635	ship "[what]"
ufo_talk_favouriteFirstDate_ebd3b0bb_1	ship	Brace yourself.	game/script/script.rpy	1636	ship "[what]"
ufo_talk_favouriteFirstDate_ebd3b0bb_2	ship	Brace yourself.	game/script/script.rpy	1637	ship "[what]"
ufo_talk_favouriteFirstDate_03a50f8c	ship	All hope is lost.	game/script/script.rpy	1639	ship "[what]"
ufo_talk_favouriteFirstDate_44313547	ship	Brace yourse-	game/script/script.rpy	1641	ship "[what]"
ufo_crash_4fa25538	n	After awakening from the dark slumber your eyelids are still shut close as if they want to go back to sleep.	game/script/script.rpy	1647	n "[what]"
ufo_crash_167ba1a7	n	You feel like you need to go back to sleep. Nothing makes sense anymore. <br/>Probably the result of the entire universe literally collapsing in on you.	game/script/script.rpy	1648	n "[what]"
ufo_crash_35f9959b	n	On you and on...	game/script/script.rpy	1649	n "[what]"
ufo_crash_eb955ff3	n	On Lilith	game/script/script.rpy	1650	n "[what]"
ufo_crash_bf060da4	n	The thought of Lilith takes you out of this confused state of mind in an instant.	game/script/script.rpy	1652	n "[what]"
ufo_crash_7e72d78c	n	You open your eyes and get back up.	game/script/script.rpy	1653	n "[what]"
ufo_crash_f0bfaabc	n	You look around in search of her but all you can find is bright white emptiness.	game/script/script.rpy	1654	n "[what]"
ufo_crash_4717ddb1	n	Bright white emptiness and a floating trail of gigantic polaroids. The white borders of the polarioid were seemingly melting over in the emptiness.	game/script/script.rpy	1655	n "[what]"
ufo_crash_1ed2a08e	n	As you continue looking around you notice you are standing on one of those giant polarioids, it's a picture of your messy room. Hang on, how is that possible? How is any of this possible?	game/script/script.rpy	1656	n "[what]"
ufo_crash_6243e985	n	Your not sure if you want to know who took those pictures but regardless the only way is forward by following the trail.	game/script/script.rpy	1657	n "[what]"
ufo_crash_polaroids_67ed5046	n	You jump to the next picture.	game/script/script.rpy	1664	n "[what]"
ufo_crash_polaroids_1de7aa15	n	You keep jumping from picture to picture.	game/script/script.rpy	1666	n "[what]"
ufo_crash_polaroids_4e208e24	n	At first it doesn't seem like you are making much progress.	game/script/script.rpy	1668	n "[what]"
ufo_crash_polaroids_def7bae9	n	But after a while you see something coming closer and closer.	game/script/script.rpy	1670	n "[what]"
ufo_crash_polaroids_dee99ddd	n	That "something" you saw seems to be human, it has a human looking figure anyway.	game/script/script.rpy	1672	n "[what]"
ufo_crash_polaroids_870dc84f	n	You didn't jump far enough, you barely manage to grab the border of the polaroid and pull yourself up.	game/script/script.rpy	1674	n "[what]"
ufo_crash_polaroids_0a2e636d	n	You take a moment to breath after performing such a feat. While you do you look once more at the mysterious figure.	game/script/script.rpy	1675	n "[what]"
ufo_crash_polaroids_2c3a6411	n	The figure wears a grey hoodie.	game/script/script.rpy	1676	n "[what]"
ufo_crash_polaroids_89802894	n	Your legs are beginning to get really tired, luckily it seems as if you are getting closer to the figure. 	game/script/script.rpy	1678	n "[what]"
ufo_crash_polaroids_a11d91e8	n	They have their back turned towards you.	game/script/script.rpy	1679	n "[what]"
ufo_crash_polaroids_f88b1e39	n	Only one picture is between you and the figure, which is standing on a picture aswell, you ignore the cramp in your legs.	game/script/script.rpy	1681	n "[what]"
ufo_crash_polaroids_21ea7b63	n	The next jump will land you on the picture the figure is standing on, right behind them.	game/script/script.rpy	1683	n "[what]"
ufo_crash_polaroids_James_e155066d	j	Welcome [name], I was expecting you.	game/script/script.rpy	1693	j "[what]"
ufo_crash_polaroids_James_8080f2cc	j	This place must feel pretty strange to you, let's move to a more familiar one.	game/script/script.rpy	1694	j "[what]"
ufo_crash_polaroids_James_c16b6d85	j	You and the boy are now both standing in your room.	game/script/script.rpy	1695	j "[what]"
ufo_crash_polaroids_James_9f7acbc3	j	Don't be fooled, this room doesn't exist anymore due to the universe collapsing in on itself, it's just an illusion.	game/script/script.rpy	1696	j "[what]"
ufo_crash_polaroids_James_2f85d765	j	I just thought this place might be easier on the eyes if you want to talk with me.	game/script/script.rpy	1697	j "[what]"
ufo_crash_polaroids_James_8709a77f	j	We need to talk, about... about all of this.	game/script/script.rpy	1698	j "[what]"
ufo_crash_polaroids_James_5be45da8	j	I assume you already know who I am?	game/script/script.rpy	1699	j "[what]"
ufo_crash_polaroids_James_3ab19f7d	j	Ah, I thought she might have mentioned me eventually.	game/script/script.rpy	1704	j "[what]"
ufo_crash_polaroids_James_75aacc46	j	What are your thoughts on Lilith [name]?	game/script/script.rpy	1705	j "[what]"
ufo_crash_polaroids_James_b10fa111	n	You are pretty surprised by that question.	game/script/script.rpy	1706	n "[what]"
ufo_crash_polaroids_James_9db50bb4		If that's the case then this talk might be easier then I thought.	game/script/script.rpy	1709	"[what]"
ufo_crash_polaroids_James_c05d1185		You have seen Lilith die about [persistent.lildeaths] times, right?	game/script/script.rpy	1710	"[what]"
ufo_crash_polaroids_James_4e4b4cab		You nod, you can still remember all the times she died.<br/>That doesn't stop you from wishing you could forget though.	game/script/script.rpy	1711	"[what]"
ufo_crash_polaroids_James_9d75269e		And you are trying to keep her safe so that she will not die, right?	game/script/script.rpy	1712	"[what]"
ufo_crash_polaroids_James_6186867a		You nod.	game/script/script.rpy	1713	"[what]"
ufo_crash_polaroids_James_267e4364		And yet you came back after she didn't die, why?	game/script/script.rpy	1714	"[what]"
ufo_crash_polaroids_James_09b1bc6e		Filler	game/script/script.rpy	1719	"[what]"
ufo_crash_polaroids_James_323b58c9	j	This is going to be pretty hard...	game/script/script.rpy	1724	j "[what]"
ufo_crash_polaroids_James_efc208ae	j	To you this is all a game but to us this is our world.	game/script/script.rpy	1725	j "[what]"
ufo_crash_polaroids_James_6b5605b4	j	But even though the world seems to keep resetting your actions still have consequences.	game/script/script.rpy	1726	j "[what]"
ufo_crash_polaroids_James_7460fcb3	j	Even though the world seems to keep resetting you managed to come here, to have the entire universe collapse in on itself.	game/script/script.rpy	1727	j "[what]"
ufo_crash_polaroids_James_a2363b99	j	Even though the world seems to keep resetting every ending you have seen has happened. Every action you have taken has been done.	game/script/script.rpy	1728	j "[what]"
ufo_crash_polaroids_James_0ed9a9ac	j	Even if it doesn't always seem like that. You seperate yourself from the worlds where things didn't go your way but that doesn't make them less real than the one where things will eventually go your way.	game/script/script.rpy	1729	j "[what]"
ufo_crash_polaroids_James_c1c316a8	j	Those abandoned worlds are still out there, [name]. I know that because I can see them, I am watching over the infinite worlds that exist in this game.	game/script/script.rpy	1730	j "[what]"
ufo_crash_polaroids_James_6dadbc26	j	This place is the weakest link to every world, a sort of dying breath of those worlds. Here it is possible for souls to linger instead of crossing over into the Darkness.	game/script/script.rpy	1731	j "[what]"
ufo_crash_polaroids_James_a0ef041c	j	There is only one Darkness but there are many versions of this place. So through the Darkness every world is linked together and since we can observe the Darkness here we can observe the other worlds aswell.	game/script/script.rpy	1732	j "[what]"
ufo_crash_polaroids_James_ea06d6b2	j	I have seen many more worlds than you have crossed.	game/script/script.rpy	1733	j "[what]"
ufo_crash_polaroids_James_2e2ac303	j	I have seen many other crossers, I have even talked to some of them before.	game/script/script.rpy	1734	j "[what]"
ufo_crash_polaroids_James_0d880d1c	j	I have changed some of their minds, made them see this game as more than just a game.	game/script/script.rpy	1735	j "[what]"
ufo_crash_polaroids_James_e36114d2	j	But that also didn't work for quite a few of them.	game/script/script.rpy	1736	j "[what]"
ufo_crash_polaroids_James_4b533421	j	And now you are here and I am telling you the same thing as I was telling the previous ones, as I will tell the next ones.	game/script/script.rpy	1737	j "[what]"
